Date,State,Cases,Deaths
2022-05-20,Alabama,592,4
2022-05-21,Alabama,0,0
2022-05-22,Alabama,0,0
2022-05-23,Alabama,1302,4
2022-05-24,Alabama,558,1
2022-05-25,Alabama,770,1
2022-05-26,Alabama,868,0
2022-05-27,Alabama,1056,7
2022-05-28,Alabama,0,0
2022-05-29,Alabama,0,0
2022-05-30,Alabama,0,0
2022-05-31,Alabama,2526,6
2022-06-01,Alabama,971,0
2022-06-02,Alabama,1095,0
2022-06-03,Alabama,0,0
2022-06-04,Alabama,0,0
2022-06-05,Alabama,0,0
2022-06-06,Alabama,3679,12
2022-06-07,Alabama,1184,0
2022-06-08,Alabama,1065,0
2022-06-09,Alabama,1221,8
2022-06-10,Alabama,1183,8
2022-06-11,Alabama,0,0
2022-06-12,Alabama,0,0
2022-06-13,Alabama,2960,3
2022-06-14,Alabama,1506,0
2022-06-15,Alabama,1625,1
2022-06-16,Alabama,1685,0
2022-06-17,Alabama,1844,0
2022-06-18,Alabama,0,0
2022-06-19,Alabama,0,0
2022-06-20,Alabama,3196,1
2022-06-21,Alabama,1933,0
2022-06-22,Alabama,2040,25
2022-06-23,Alabama,2083,1
2022-06-24,Alabama,2035,6
2022-06-25,Alabama,0,0
2022-06-26,Alabama,0,0
2022-06-27,Alabama,4467,5
2022-06-28,Alabama,2180,5
2022-06-29,Alabama,2425,1
2022-06-30,Alabama,1926,15
2022-07-01,Alabama,1785,4
2022-07-02,Alabama,0,0
2022-07-03,Alabama,0,0
2022-07-04,Alabama,3337,7
2022-07-05,Alabama,806,0
2022-07-06,Alabama,4376,0
2022-07-07,Alabama,3222,15
2022-07-08,Alabama,2892,5
2022-07-09,Alabama,0,0
2022-07-10,Alabama,0,0
2022-07-11,Alabama,4575,9
2022-07-12,Alabama,3878,9
2022-07-13,Alabama,2699,8
2022-07-14,Alabama,2893,9
2022-07-15,Alabama,2604,1
2022-07-16,Alabama,0,0
2022-07-17,Alabama,0,0
2022-07-18,Alabama,5952,6
2022-07-19,Alabama,2701,8
2022-07-20,Alabama,2907,16
2022-07-21,Alabama,2917,7
2022-07-22,Alabama,2889,13
2022-07-23,Alabama,0,0
2022-07-24,Alabama,0,0
2022-07-25,Alabama,5727,16
2022-07-26,Alabama,2884,1
2022-07-27,Alabama,2765,1
2022-07-28,Alabama,2685,0
2022-07-29,Alabama,2651,1
2022-07-30,Alabama,0,0
2022-07-31,Alabama,0,0
2022-08-01,Alabama,0,0
2022-08-02,Alabama,0,0
2022-08-03,Alabama,0,0
2022-08-04,Alabama,12047,83
2022-08-05,Alabama,0,0
2022-08-06,Alabama,0,0
2022-08-07,Alabama,0,0
2022-08-08,Alabama,0,0
2022-08-09,Alabama,0,0
2022-08-10,Alabama,0,0
2022-08-11,Alabama,13354,52
2022-08-12,Alabama,0,0
2022-08-13,Alabama,0,0
2022-08-14,Alabama,0,0
2022-08-15,Alabama,0,0
2022-08-16,Alabama,0,0
2022-08-17,Alabama,0,0
2022-08-18,Alabama,14121,15
2022-08-19,Alabama,0,0
2022-08-20,Alabama,0,0
2022-08-21,Alabama,0,0
2022-08-22,Alabama,0,0
2022-08-23,Alabama,0,0
2022-08-24,Alabama,0,0
2022-08-25,Alabama,15672,7
2022-08-26,Alabama,0,0
2022-08-27,Alabama,0,0
2022-08-28,Alabama,0,0
2022-08-29,Alabama,0,0
2022-08-30,Alabama,0,0
2022-08-31,Alabama,0,0
2022-09-01,Alabama,14695,112
2022-09-02,Alabama,0,0
2022-09-03,Alabama,0,0
2022-09-04,Alabama,0,0
2022-09-05,Alabama,0,0
2022-09-06,Alabama,0,0
2022-09-07,Alabama,0,0
2022-09-08,Alabama,9880,79
2022-09-09,Alabama,0,0
2022-09-10,Alabama,0,0
2022-09-11,Alabama,0,0
2022-09-12,Alabama,0,0
2022-09-13,Alabama,0,0
2022-09-14,Alabama,0,0
2022-09-15,Alabama,7954,83
2022-09-16,Alabama,0,0
2022-09-17,Alabama,0,0
2022-09-18,Alabama,0,0
2022-09-19,Alabama,0,0
2022-09-20,Alabama,0,0
2022-09-21,Alabama,0,0
2022-09-22,Alabama,5770,73
2022-09-23,Alabama,0,0
2022-09-24,Alabama,0,0
2022-09-25,Alabama,0,0
2022-09-26,Alabama,0,0
2022-09-27,Alabama,0,0
2022-09-28,Alabama,0,0
2022-09-29,Alabama,4231,27
2022-09-30,Alabama,0,0
2022-10-01,Alabama,0,0
2022-10-02,Alabama,0,0
2022-10-03,Alabama,0,0
2022-10-04,Alabama,0,0
2022-10-05,Alabama,0,0
2022-10-06,Alabama,3589,51
2022-10-07,Alabama,0,0
2022-10-08,Alabama,0,0
2022-10-09,Alabama,0,0
2022-10-10,Alabama,0,0
2020-01-22,Alaska,0,0
2020-01-23,Alaska,0,0
2020-01-24,Alaska,0,0
2020-01-25,Alaska,0,0
2020-01-26,Alaska,0,0
2020-01-27,Alaska,0,0
2020-01-28,Alaska,0,0
2020-01-29,Alaska,0,0
2020-01-30,Alaska,0,0
2020-01-31,Alaska,0,0
2020-02-01,Alaska,0,0
2020-02-02,Alaska,0,0
2020-02-03,Alaska,0,0
2020-02-04,Alaska,0,0
2020-02-05,Alaska,0,0
2020-02-06,Alaska,0,0
2020-02-07,Alaska,0,0
2020-02-08,Alaska,0,0
2020-02-09,Alaska,0,0
2020-02-10,Alaska,0,0
2020-02-11,Alaska,0,0
2020-02-12,Alaska,0,0
2020-02-13,Alaska,0,0
2020-02-14,Alaska,0,0
2020-02-15,Alaska,0,0
2020-02-16,Alaska,0,0
2020-02-17,Alaska,0,0
2020-02-18,Alaska,0,0
2020-02-19,Alaska,0,0
2020-02-20,Alaska,0,0
2020-02-21,Alaska,0,0
2020-02-22,Alaska,0,0
2020-02-23,Alaska,0,0
2020-02-24,Alaska,0,0
2020-02-25,Alaska,0,0
2020-02-26,Alaska,0,0
2020-02-27,Alaska,0,0
2020-02-28,Alaska,0,0
2020-02-29,Alaska,0,0
2020-03-01,Alaska,0,0
2020-03-02,Alaska,0,0
2020-03-03,Alaska,0,0
2020-03-04,Alaska,0,0
2020-03-05,Alaska,0,0
2020-03-06,Alaska,0,0
2020-03-07,Alaska,0,0
2020-03-08,Alaska,0,0
2020-03-09,Alaska,0,0
2020-03-10,Alaska,0,0
2020-03-11,Alaska,0,0
2020-03-12,Alaska,0,0
2020-03-13,Alaska,1,0
2020-03-14,Alaska,0,0
2020-03-15,Alaska,0,0
2020-03-16,Alaska,0,0
2020-03-17,Alaska,3,0
2020-03-18,Alaska,5,0
2020-03-19,Alaska,3,0
2020-03-20,Alaska,3,0
2020-03-21,Alaska,1,0
2020-03-22,Alaska,10,0
2020-03-23,Alaska,13,0
2020-03-24,Alaska,4,0
2020-03-25,Alaska,7,1
2020-03-26,Alaska,14,0
2020-03-27,Alaska,11,0
2020-03-28,Alaska,17,1
2020-03-29,Alaska,19,0
2020-03-30,Alaska,8,1
2020-03-31,Alaska,10,0
2020-04-01,Alaska,13,0
2020-04-02,Alaska,8,0
2020-04-03,Alaska,11,0
2020-04-04,Alaska,11,2
2020-04-05,Alaska,15,1
2020-04-06,Alaska,6,0
2020-04-07,Alaska,22,0
2020-04-08,Alaska,13,1
2020-04-09,Alaska,10,0
2020-04-10,Alaska,11,0
2020-04-11,Alaska,12,1
2020-04-12,Alaska,15,0
2020-04-13,Alaska,5,0
2020-04-14,Alaska,8,1
2020-04-15,Alaska,8,0
2020-04-16,Alaska,8,0
2020-04-17,Alaska,9,0
2020-04-18,Alaska,5,0
2020-04-19,Alaska,5,0
2020-04-20,Alaska,2,0
2020-04-21,Alaska,8,0
2020-04-22,Alaska,6,0
2020-04-23,Alaska,2,0
2020-04-24,Alaska,2,0
2020-04-25,Alaska,0,0
2020-04-26,Alaska,2,0
2020-04-27,Alaska,4,0
2020-04-28,Alaska,6,0
2020-04-29,Alaska,4,0
2020-04-30,Alaska,0,0
2020-05-01,Alaska,9,0
2020-05-02,Alaska,1,0
2020-05-03,Alaska,3,0
2020-05-04,Alaska,2,0
2020-05-05,Alaska,1,0
2020-05-06,Alaska,2,1
2020-05-07,Alaska,2,0
2020-05-08,Alaska,3,0
2020-05-09,Alaska,2,0
2020-05-10,Alaska,1,0
2020-05-11,Alaska,2,0
2020-05-12,Alaska,2,0
2020-05-13,Alaska,1,0
2020-05-14,Alaska,5,0
2020-05-15,Alaska,2,0
2020-05-16,Alaska,5,0
2020-05-17,Alaska,5,0
2020-05-18,Alaska,3,0
2020-05-19,Alaska,0,0
2020-05-20,Alaska,5,0
2020-05-21,Alaska,0,0
2020-05-22,Alaska,3,0
2020-05-23,Alaska,4,0
2020-05-24,Alaska,0,0
2020-05-25,Alaska,3,0
2020-05-26,Alaska,4,0
2020-05-27,Alaska,1,0
2020-05-28,Alaska,13,0
2020-05-29,Alaska,6,0
2020-05-30,Alaska,5,0
2020-05-31,Alaska,29,0
2020-06-01,Alaska,8,0
2020-06-02,Alaska,20,0
2020-06-03,Alaska,29,0
2020-06-04,Alaska,18,0
2020-06-05,Alaska,13,0
2020-06-06,Alaska,14,0
2020-06-07,Alaska,9,0
2020-06-08,Alaska,19,0
2020-06-09,Alaska,13,1
2020-06-10,Alaska,22,0
2020-06-11,Alaska,27,0
2020-06-12,Alaska,21,1
2020-06-13,Alaska,34,0
2020-06-14,Alaska,12,0
2020-06-15,Alaska,4,0
2020-06-16,Alaska,14,0
2020-06-17,Alaska,25,0
2020-06-18,Alaska,20,0
2020-06-19,Alaska,27,0
2020-06-20,Alaska,23,0
2020-06-21,Alaska,14,0
2020-06-22,Alaska,13,0
2020-06-23,Alaska,32,0
2020-06-24,Alaska,25,0
2020-06-25,Alaska,42,0
2020-06-26,Alaska,30,2
2020-06-27,Alaska,27,0
2020-06-28,Alaska,31,0
2020-06-29,Alaska,26,0
2020-06-30,Alaska,46,0
2020-07-01,Alaska,42,0
2020-07-02,Alaska,51,0
2020-07-03,Alaska,61,1
2020-07-04,Alaska,54,1
2020-07-05,Alaska,32,0
2020-07-06,Alaska,29,0
2020-07-07,Alaska,24,1
2020-07-08,Alaska,50,0
2020-07-09,Alaska,52,0
2020-07-10,Alaska,54,0
2020-07-11,Alaska,92,0
2020-07-12,Alaska,101,0
2020-07-13,Alaska,73,0
2020-07-14,Alaska,61,0
2020-07-15,Alaska,56,0
2020-07-16,Alaska,79,0
2020-07-17,Alaska,51,0
2020-07-18,Alaska,75,1
2020-07-19,Alaska,118,0
2020-07-20,Alaska,139,0
2020-07-21,Alaska,115,0
2020-07-22,Alaska,100,1
2020-07-23,Alaska,77,0
2020-07-24,Alaska,67,0
2020-07-25,Alaska,117,1
2020-07-26,Alaska,231,0
2020-07-27,Alaska,115,1
2020-07-28,Alaska,133,1
2020-07-29,Alaska,92,0
2020-07-30,Alaska,124,1
2020-07-31,Alaska,109,0
2020-08-01,Alaska,152,1
2020-08-02,Alaska,145,0
2020-08-03,Alaska,78,1
2020-08-04,Alaska,69,0
2020-08-05,Alaska,60,0
2020-08-06,Alaska,45,0
2020-08-07,Alaska,70,0
2020-08-08,Alaska,85,1
2020-08-09,Alaska,103,0
2020-08-10,Alaska,66,0
2020-08-11,Alaska,61,0
2020-08-12,Alaska,61,1
2020-08-13,Alaska,101,0
2020-08-14,Alaska,105,0
2020-08-15,Alaska,88,1
2020-08-16,Alaska,101,0
2020-08-17,Alaska,51,0
2020-08-18,Alaska,71,1
2020-08-19,Alaska,77,0
2020-08-20,Alaska,88,0
2020-08-21,Alaska,68,1
2020-08-22,Alaska,91,1
2020-08-23,Alaska,67,1
2020-08-24,Alaska,71,0
2020-08-25,Alaska,36,4
2020-08-26,Alaska,55,1
2020-08-27,Alaska,89,0
2020-08-28,Alaska,119,0
2020-08-29,Alaska,96,0
2020-08-30,Alaska,49,0
2020-08-31,Alaska,38,0
2020-09-01,Alaska,36,2
2020-09-02,Alaska,68,0
2020-09-03,Alaska,90,1
2020-09-04,Alaska,125,0
2020-09-05,Alaska,90,2
2020-09-06,Alaska,97,0
2020-09-07,Alaska,35,0
2020-09-08,Alaska,34,0
2020-09-09,Alaska,65,0
2020-09-10,Alaska,115,0
2020-09-11,Alaska,97,1
2020-09-12,Alaska,104,1
2020-09-13,Alaska,62,0
2020-09-14,Alaska,77,0
2020-09-15,Alaska,44,0
2020-09-16,Alaska,52,0
2020-09-17,Alaska,112,0
2020-09-18,Alaska,111,1
2020-09-19,Alaska,96,0
2020-09-20,Alaska,107,0
2020-09-21,Alaska,71,0
2020-09-22,Alaska,60,0
2020-09-23,Alaska,77,0
2020-09-24,Alaska,143,1
2020-09-25,Alaska,127,6
2020-09-26,Alaska,120,0
2020-09-27,Alaska,111,4
2020-09-28,Alaska,119,0
2020-09-29,Alaska,121,0
2020-09-30,Alaska,108,0
2020-10-01,Alaska,138,2
2020-10-02,Alaska,145,0
2020-10-03,Alaska,140,1
2020-10-04,Alaska,143,0
2020-10-05,Alaska,199,0
2020-10-06,Alaska,151,0
2020-10-07,Alaska,125,1
2020-10-08,Alaska,138,1
2020-10-09,Alaska,189,0
2020-10-10,Alaska,235,0
2020-10-11,Alaska,248,0
2020-10-12,Alaska,199,0
2020-10-13,Alaska,157,0
2020-10-14,Alaska,169,4
2020-10-15,Alaska,174,0
2020-10-16,Alaska,220,1
2020-10-17,Alaska,209,1
2020-10-18,Alaska,215,0
2020-10-19,Alaska,207,0
2020-10-20,Alaska,233,0
2020-10-21,Alaska,225,1
2020-10-22,Alaska,235,0
2020-10-23,Alaska,253,0
2020-10-24,Alaska,360,0
2020-10-25,Alaska,522,0
2020-10-26,Alaska,349,0
2020-10-27,Alaska,379,2
2020-10-28,Alaska,357,1
2020-10-29,Alaska,371,6
2020-10-30,Alaska,382,4
2020-10-31,Alaska,452,1
2020-11-01,Alaska,344,3
2020-11-02,Alaska,354,1
2020-11-03,Alaska,392,0
2020-11-04,Alaska,413,0
2020-11-05,Alaska,314,0
2020-11-06,Alaska,530,0
2020-11-07,Alaska,604,0
2020-11-08,Alaska,518,0
2020-11-09,Alaska,475,0
2020-11-10,Alaska,530,8
2020-11-11,Alaska,499,4
2020-11-12,Alaska,487,0
2020-11-13,Alaska,593,1
2020-11-14,Alaska,744,1
2020-11-15,Alaska,664,0
2020-11-16,Alaska,588,0
2020-11-17,Alaska,642,2
2020-11-18,Alaska,546,0
2020-11-19,Alaska,498,1
2020-11-20,Alaska,461,0
2020-11-21,Alaska,681,1
2020-11-22,Alaska,555,1
2020-11-23,Alaska,499,0
2020-11-24,Alaska,587,13
2020-11-25,Alaska,680,0
2020-11-26,Alaska,558,2
2020-11-27,Alaska,675,0
2020-11-28,Alaska,671,2
2020-11-29,Alaska,620,0
2020-11-30,Alaska,511,0
2020-12-01,Alaska,541,1
2020-12-02,Alaska,689,0
2020-12-03,Alaska,764,8
2020-12-04,Alaska,762,11
2020-12-05,Alaska,942,1
2020-12-06,Alaska,766,0
2020-12-07,Alaska,500,3
2020-12-08,Alaska,579,0
2020-12-09,Alaska,595,4
2020-12-10,Alaska,637,5
2020-12-11,Alaska,627,3
2020-12-12,Alaska,522,18
2020-12-13,Alaska,647,0
2020-12-14,Alaska,430,0
2020-12-15,Alaska,292,3
2020-12-16,Alaska,607,2
2020-12-17,Alaska,385,2
2020-12-18,Alaska,494,0
2020-12-19,Alaska,336,1
2020-12-20,Alaska,183,0
2020-12-21,Alaska,154,0
2020-12-22,Alaska,435,10
2020-12-23,Alaska,367,3
2020-12-24,Alaska,270,2
2020-12-25,Alaska,0,0
2020-12-26,Alaska,375,1
2020-12-27,Alaska,303,0
2020-12-28,Alaska,130,0
2020-12-29,Alaska,193,1
2020-12-30,Alaska,381,2
2020-12-31,Alaska,510,3
2021-01-01,Alaska,5,0
2021-01-02,Alaska,802,9
2021-01-03,Alaska,297,0
2021-01-04,Alaska,264,3
2021-01-05,Alaska,200,0
2021-01-06,Alaska,340,2
2021-01-07,Alaska,333,3
2021-01-08,Alaska,405,0
2021-01-09,Alaska,319,1
2021-01-10,Alaska,259,0
2021-01-11,Alaska,175,0
2021-01-12,Alaska,131,1
2021-01-13,Alaska,296,1
2021-01-14,Alaska,345,2
2021-01-15,Alaska,300,1
2021-01-16,Alaska,193,0
2021-01-17,Alaska,281,0
2021-01-18,Alaska,154,0
2021-01-19,Alaska,130,1
2021-01-20,Alaska,170,23
2021-01-21,Alaska,214,1
2021-01-22,Alaska,299,0
2021-01-23,Alaska,249,5
2021-01-24,Alaska,161,0
2021-01-25,Alaska,85,0
2021-01-26,Alaska,89,1
2021-01-27,Alaska,182,1
2021-01-28,Alaska,184,1
2021-01-29,Alaska,187,0
2021-01-30,Alaska,155,0
2021-01-31,Alaska,132,0
2021-02-01,Alaska,107,0
2021-02-02,Alaska,139,17
2021-02-03,Alaska,224,0
2021-02-04,Alaska,184,0
2021-02-05,Alaska,254,0
2021-02-06,Alaska,3,0
2021-02-07,Alaska,0,0
2021-02-08,Alaska,505,0
2021-02-09,Alaska,125,1
2021-02-10,Alaska,205,0
2021-02-11,Alaska,158,0
2021-02-12,Alaska,155,2
2021-02-13,Alaska,1,0
2021-02-14,Alaska,1,0
2021-02-15,Alaska,0,0
2021-02-16,Alaska,501,5
2021-02-17,Alaska,63,1
2021-02-18,Alaska,217,0
2021-02-19,Alaska,212,1
2021-02-20,Alaska,2,0
2021-02-21,Alaska,0,0
2021-02-22,Alaska,345,1
2021-02-23,Alaska,57,0
2021-02-24,Alaska,188,0
2021-02-25,Alaska,183,0
2021-02-26,Alaska,112,0
2021-02-27,Alaska,4,0
2021-02-28,Alaska,1,0
2021-03-01,Alaska,385,10
2021-03-02,Alaska,157,2
2021-03-03,Alaska,197,1
2021-03-04,Alaska,150,0
2021-03-05,Alaska,149,2
2021-03-06,Alaska,0,0
2021-03-07,Alaska,1,0
2021-03-08,Alaska,342,0
2021-03-09,Alaska,89,0
2021-03-10,Alaska,155,0
2021-03-11,Alaska,236,0
2021-03-12,Alaska,109,1
2021-03-13,Alaska,0,0
2021-03-14,Alaska,1,0
2021-03-15,Alaska,388,0
2021-03-16,Alaska,103,0
2021-03-17,Alaska,176,1
2021-03-18,Alaska,157,3
2021-03-19,Alaska,71,0
2021-03-20,Alaska,3,0
2021-03-21,Alaska,0,0
2021-03-22,Alaska,352,0
2021-03-23,Alaska,177,2
2021-03-24,Alaska,220,0
2021-03-25,Alaska,149,1
2021-03-26,Alaska,192,0
2021-03-27,Alaska,8,0
2021-03-28,Alaska,1,0
2021-03-29,Alaska,1,0
2021-03-30,Alaska,636,0
2021-03-31,Alaska,0,0
2021-04-01,Alaska,397,0
2021-04-02,Alaska,203,0
2021-04-03,Alaska,0,0
2021-04-04,Alaska,0,0
2021-04-05,Alaska,500,0
2021-04-06,Alaska,80,0
2021-04-07,Alaska,222,0
2021-04-08,Alaska,228,0
2021-04-09,Alaska,251,0
2021-04-10,Alaska,0,0
2021-04-11,Alaska,0,0
2021-04-12,Alaska,398,1
2021-04-13,Alaska,156,0
2021-04-14,Alaska,200,0
2021-04-15,Alaska,194,20
2021-04-16,Alaska,191,0
2021-04-17,Alaska,0,0
2021-04-18,Alaska,0,0
2021-04-19,Alaska,449,0
2021-04-20,Alaska,109,0
2021-04-21,Alaska,201,0
2021-04-22,Alaska,229,0
2021-04-23,Alaska,150,0
2021-04-24,Alaska,0,0
2021-04-25,Alaska,0,0
2021-04-26,Alaska,450,13
2021-04-27,Alaska,138,0
2021-04-28,Alaska,187,0
2021-04-29,Alaska,168,0
2021-04-30,Alaska,146,0
2021-05-01,Alaska,0,0
2021-05-02,Alaska,0,0
2021-05-03,Alaska,278,1
2021-05-04,Alaska,92,0
2021-05-05,Alaska,148,0
2021-05-06,Alaska,96,1
2021-05-07,Alaska,118,0
2021-05-08,Alaska,0,0
2021-05-09,Alaska,0,0
2021-05-10,Alaska,237,0
2021-05-11,Alaska,61,2
2021-05-12,Alaska,89,2
2021-05-13,Alaska,84,0
2021-05-14,Alaska,113,0
2021-05-15,Alaska,0,0
2021-05-16,Alaska,0,0
2021-05-17,Alaska,136,11
2021-05-18,Alaska,57,4
2021-05-19,Alaska,99,1
2021-05-20,Alaska,79,0
2021-05-21,Alaska,67,0
2021-05-22,Alaska,0,0
2021-05-23,Alaska,0,0
2021-05-24,Alaska,97,0
2021-05-25,Alaska,53,0
2021-05-26,Alaska,67,0
2021-05-27,Alaska,43,0
2021-05-28,Alaska,46,0
2021-05-29,Alaska,0,0
2021-05-30,Alaska,0,0
2021-05-31,Alaska,0,0
2021-06-01,Alaska,111,0
2021-06-02,Alaska,36,0
2021-06-03,Alaska,53,0
2021-06-04,Alaska,61,0
2021-06-05,Alaska,0,0
2021-06-06,Alaska,0,0
2021-06-07,Alaska,51,0
2021-06-08,Alaska,0,0
2021-06-09,Alaska,68,0
2021-06-10,Alaska,0,0
2021-06-11,Alaska,64,4
2021-06-12,Alaska,0,0
2021-06-13,Alaska,0,0
2021-06-14,Alaska,65,0
2021-06-15,Alaska,0,0
2021-06-16,Alaska,53,0
2021-06-17,Alaska,0,0
2021-06-18,Alaska,105,0
2021-06-19,Alaska,0,0
2021-06-20,Alaska,0,0
2021-06-21,Alaska,88,0
2021-06-22,Alaska,0,0
2021-06-23,Alaska,72,1
2021-06-24,Alaska,0,0
2021-06-25,Alaska,0,0
2021-06-26,Alaska,0,0
2021-06-27,Alaska,0,0
2021-06-28,Alaska,146,0
2021-06-29,Alaska,6,0
2021-06-30,Alaska,88,3
2021-07-01,Alaska,0,0
2021-07-02,Alaska,109,0
2021-07-03,Alaska,0,0
2021-07-04,Alaska,0,0
2021-07-05,Alaska,0,0
2021-07-06,Alaska,0,0
2021-07-07,Alaska,214,0
2021-07-08,Alaska,0,0
2021-07-09,Alaska,133,2
2021-07-10,Alaska,0,0
2021-07-11,Alaska,0,0
2021-07-12,Alaska,174,2
2021-07-13,Alaska,0,0
2021-07-14,Alaska,248,0
2021-07-15,Alaska,0,0
2021-07-16,Alaska,287,0
2021-07-17,Alaska,0,0
2021-07-18,Alaska,0,0
2021-07-19,Alaska,459,0
2021-07-20,Alaska,0,0
2021-07-21,Alaska,475,1
2021-07-22,Alaska,0,0
2021-07-23,Alaska,379,2
2021-07-24,Alaska,65,0
2021-07-25,Alaska,0,0
2021-07-26,Alaska,565,0
2021-07-27,Alaska,0,0
2021-07-28,Alaska,528,2
2021-07-29,Alaska,0,0
2021-07-30,Alaska,575,3
2021-07-31,Alaska,0,0
2021-08-01,Alaska,0,0
2021-08-02,Alaska,751,0
2021-08-03,Alaska,295,2
2021-08-04,Alaska,342,2
2021-08-05,Alaska,379,5
2021-08-06,Alaska,333,0
2021-08-07,Alaska,0,0
2021-08-08,Alaska,0,0
2021-08-09,Alaska,855,1
2021-08-10,Alaska,260,1
2021-08-11,Alaska,0,0
2021-08-12,Alaska,784,3
2021-08-13,Alaska,338,0
2021-08-14,Alaska,0,0
2021-08-15,Alaska,0,0
2021-08-16,Alaska,1062,0
2021-08-17,Alaska,452,5
2021-08-18,Alaska,665,4
2021-08-19,Alaska,685,0
2021-08-20,Alaska,469,2
2021-08-21,Alaska,0,0
2021-08-22,Alaska,0,0
2021-08-23,Alaska,1116,0
2021-08-24,Alaska,595,13
2021-08-25,Alaska,624,11
2021-08-26,Alaska,727,0
2021-08-27,Alaska,535,0
2021-08-28,Alaska,0,0
2021-08-29,Alaska,0,0
2021-08-30,Alaska,1155,0
2021-08-31,Alaska,639,6
2021-09-01,Alaska,798,4
2021-09-02,Alaska,715,0
2021-09-03,Alaska,582,0
2021-09-04,Alaska,0,0
2021-09-05,Alaska,0,0
2021-09-06,Alaska,0,0
2021-09-07,Alaska,2148,2
2021-09-08,Alaska,842,6
2021-09-09,Alaska,842,0
2021-09-10,Alaska,701,2
2021-09-11,Alaska,0,0
2021-09-12,Alaska,0,0
2021-09-13,Alaska,1460,1
2021-09-14,Alaska,691,7
2021-09-15,Alaska,1093,2
2021-09-16,Alaska,1053,0
2021-09-17,Alaska,888,1
2021-09-18,Alaska,0,0
2021-09-19,Alaska,0,0
2021-09-20,Alaska,2111,5
2021-09-21,Alaska,856,6
2021-09-22,Alaska,1247,1
2021-09-23,Alaska,1319,7
2021-09-24,Alaska,1786,44
2021-09-25,Alaska,0,0
2021-09-26,Alaska,0,0
2021-09-27,Alaska,4013,21
2021-09-28,Alaska,699,10
2021-09-29,Alaska,1001,4
2021-09-30,Alaska,1273,10
2021-10-01,Alaska,1038,1
2021-10-02,Alaska,0,0
2021-10-03,Alaska,0,0
2021-10-04,Alaska,2238,1
2021-10-05,Alaska,852,3
2021-10-06,Alaska,866,3
2021-10-07,Alaska,855,5
2021-10-08,Alaska,834,2
2021-10-09,Alaska,0,0
2021-10-10,Alaska,0,0
2021-10-11,Alaska,2775,4
2021-10-12,Alaska,456,16
2021-10-13,Alaska,1224,0
2021-10-14,Alaska,980,2
2021-10-15,Alaska,984,3
2021-10-16,Alaska,0,0
2021-10-17,Alaska,0,0
2021-10-18,Alaska,0,0
2021-10-19,Alaska,2823,66
2021-10-20,Alaska,813,8
2021-10-21,Alaska,1021,1
2021-10-22,Alaska,848,6
2021-10-23,Alaska,0,0
2021-10-24,Alaska,0,0
2021-10-25,Alaska,1680,5
2021-10-26,Alaska,744,11
2021-10-27,Alaska,578,2
2021-10-28,Alaska,808,5
2021-10-29,Alaska,805,4
2021-10-30,Alaska,0,0
2021-10-31,Alaska,0,0
2021-11-01,Alaska,1542,3
2021-11-02,Alaska,496,6
2021-11-03,Alaska,676,3
2021-11-04,Alaska,651,3
2021-11-05,Alaska,866,1
2021-11-06,Alaska,0,0
2021-11-07,Alaska,0,0
2021-11-08,Alaska,1355,53
2021-11-09,Alaska,375,28
2021-11-10,Alaska,452,9
2021-11-11,Alaska,0,0
2021-11-12,Alaska,867,0
2021-11-13,Alaska,0,0
2021-11-14,Alaska,0,0
2021-11-15,Alaska,1080,2
2021-11-16,Alaska,351,7
2021-11-17,Alaska,442,2
2021-11-18,Alaska,520,0
2021-11-19,Alaska,523,20
2021-11-20,Alaska,0,0
2021-11-21,Alaska,0,0
2021-11-22,Alaska,742,0
2021-11-23,Alaska,149,2
2021-11-24,Alaska,487,6
2021-11-25,Alaska,0,0
2021-11-26,Alaska,626,7
2021-11-27,Alaska,0,0
2021-11-28,Alaska,0,0
2021-11-29,Alaska,722,1
2021-11-30,Alaska,187,2
2021-12-01,Alaska,327,1
2021-12-02,Alaska,344,2
2021-12-03,Alaska,317,0
2021-12-04,Alaska,0,0
2021-12-05,Alaska,0,0
2021-12-06,Alaska,553,0
2021-12-07,Alaska,0,0
2021-12-08,Alaska,440,3
2021-12-09,Alaska,0,0
2021-12-10,Alaska,448,0
2021-12-11,Alaska,0,0
2021-12-12,Alaska,0,0
2021-12-13,Alaska,410,1
2021-12-14,Alaska,0,0
2021-12-15,Alaska,397,2
2021-12-16,Alaska,0,0
2021-12-17,Alaska,407,57
2021-12-18,Alaska,0,0
2021-12-19,Alaska,0,0
2021-12-20,Alaska,423,0
2021-12-21,Alaska,0,0
2021-12-22,Alaska,232,30
2021-12-23,Alaska,0,0
2021-12-24,Alaska,0,0
2021-12-25,Alaska,0,0
2021-12-26,Alaska,0,0
2021-12-27,Alaska,883,0
2021-12-28,Alaska,0,0
2021-12-29,Alaska,992,2
2021-12-30,Alaska,0,0
2021-12-31,Alaska,0,0
2022-01-01,Alaska,0,0
2022-01-02,Alaska,0,0
2022-01-03,Alaska,2920,1
2022-01-04,Alaska,0,0
2022-01-05,Alaska,1589,0
2022-01-06,Alaska,0,0
2022-01-07,Alaska,3675,1
2022-01-08,Alaska,0,0
2022-01-09,Alaska,0,0
2022-01-10,Alaska,3265,0
2022-01-11,Alaska,0,0
2022-01-12,Alaska,4521,5
2022-01-13,Alaska,0,0
2022-01-14,Alaska,5479,2
